sample_sha	sample_date	row_ident	verdict
df13f3e	2026-08-26	declaration_ignored_tracked	PROVEN
df13f3e	2026-08-26	unknown_grade_write	PROVEN
df13f3e	2026-08-26	foreign_origin_item	PROVEN
df13f3e	2026-08-26	join_undisposed	PROVEN
df13f3e	2026-08-26	new_without_absence	PROVEN
df13f3e	2026-08-26	cost_test_veto	PROVEN
df13f3e	2026-08-26	cost_test_unverified	PROVEN
df13f3e	2026-08-26	blocker_untyped	PROVEN
df13f3e	2026-08-26	dangling_reference_item	PROVEN
df13f3e	2026-08-26	parked_without_typed_blocker	PROVEN
df13f3e	2026-08-26	duplicate_id_cross_home	PROVEN
df13f3e	2026-08-26	conservation_short	PROVEN
df13f3e	2026-08-26	conservation_surplus	PROVEN
df13f3e	2026-08-26	conservation_unverified	PROVEN
df13f3e	2026-08-26	ledger_body	PROVEN
df13f3e	2026-08-26	closure_home_split	PROVEN
df13f3e	2026-08-26	dangling_reference	NO_MUTATION_RECORDED
df13f3e	2026-08-26	declaration_absent	NO_MUTATION_RECORDED
df13f3e	2026-08-26	declaration_ignored	NO_MUTATION_RECORDED
df13f3e	2026-08-26	declaration_malformed	NO_MUTATION_RECORDED
df13f3e	2026-08-26	declaration_malformed_missing_key	NO_MUTATION_RECORDED
df13f3e	2026-08-26	duplicate_id	NO_MUTATION_RECORDED
df13f3e	2026-08-26	emit_site_unregistered	NO_MUTATION_RECORDED
df13f3e	2026-08-26	item_shape	NO_MUTATION_RECORDED
df13f3e	2026-08-26	kind_stage_undeclared	NO_MUTATION_RECORDED
df13f3e	2026-08-26	laws_absent_could_not_verify	NO_MUTATION_RECORDED
df13f3e	2026-08-26	laws_over_cap	NO_MUTATION_RECORDED
df13f3e	2026-08-26	ledger_shape	NO_MUTATION_RECORDED
df13f3e	2026-08-26	migrate_would_overwrite	NO_MUTATION_RECORDED
df13f3e	2026-08-26	migration_ledger_nonzero	NO_MUTATION_RECORDED
df13f3e	2026-08-26	migration_unclassified	NO_MUTATION_RECORDED
df13f3e	2026-08-26	move_uncommitted	NO_MUTATION_RECORDED
df13f3e	2026-08-26	new_without_typed_blocker	NO_MUTATION_RECORDED
df13f3e	2026-08-26	repo_unresolved	NO_MUTATION_RECORDED
df13f3e	2026-08-26	roster_absent	NO_MUTATION_RECORDED
df13f3e	2026-08-26	schema_above_floor	NO_MUTATION_RECORDED
df13f3e	2026-08-26	trigger_broken	NO_MUTATION_RECORDED
df13f3e	2026-08-26	unknown_grade_read	NO_MUTATION_RECORDED
df13f3e	2026-08-26	unknown_item	NO_MUTATION_RECORDED
df13f3e	2026-08-26	unknown_source	NO_MUTATION_RECORDED
df13f3e	2026-08-26	unregistered_kind	NO_MUTATION_RECORDED
2bdff33	2026-08-26	declaration_ignored_tracked	PROVEN
2bdff33	2026-08-26	unknown_grade_write	PROVEN
2bdff33	2026-08-26	foreign_origin_item	PROVEN
2bdff33	2026-08-26	join_undisposed	PROVEN
2bdff33	2026-08-26	new_without_absence	PROVEN
2bdff33	2026-08-26	cost_test_veto	PROVEN
2bdff33	2026-08-26	cost_test_unverified	PROVEN
2bdff33	2026-08-26	blocker_untyped	PROVEN
2bdff33	2026-08-26	dangling_reference_item	PROVEN
2bdff33	2026-08-26	parked_without_typed_blocker	PROVEN
2bdff33	2026-08-26	duplicate_id_cross_home	PROVEN
2bdff33	2026-08-26	conservation_short	PROVEN
2bdff33	2026-08-26	conservation_surplus	PROVEN
2bdff33	2026-08-26	conservation_unverified	PROVEN
2bdff33	2026-08-26	ledger_body	PROVEN
2bdff33	2026-08-26	closure_home_split	PROVEN
2bdff33	2026-08-26	declaration_absent	PROVEN
2bdff33	2026-08-26	declaration_malformed	PROVEN
2bdff33	2026-08-26	declaration_malformed_missing_key	PROVEN
2bdff33	2026-08-26	declaration_ignored	PROVEN
2bdff33	2026-08-26	kind_stage_undeclared	PROVEN
2bdff33	2026-08-26	dangling_reference	PROVEN
2bdff33	2026-08-26	laws_absent_could_not_verify	PROVEN
2bdff33	2026-08-26	schema_above_floor	PROVEN
2bdff33	2026-08-26	item_shape	PROVEN
2bdff33	2026-08-26	duplicate_id	PROVEN
2bdff33	2026-08-26	unknown_grade_read	PROVEN
2bdff33	2026-08-26	roster_absent	COULD_NOT_VERIFY
2bdff33	2026-08-26	repo_unresolved	COULD_NOT_VERIFY
2bdff33	2026-08-26	trigger_broken	PROVEN
2bdff33	2026-08-26	unknown_item	PROVEN
2bdff33	2026-08-26	unknown_source	PROVEN
2bdff33	2026-08-26	new_without_typed_blocker	PROVEN
2bdff33	2026-08-26	move_uncommitted	PROVEN
2bdff33	2026-08-26	ledger_shape	PROVEN
2bdff33	2026-08-26	unregistered_kind	PROVEN
2bdff33	2026-08-26	emit_site_unregistered	PROVEN
2bdff33	2026-08-26	migrate_would_overwrite	PROVEN
2bdff33	2026-08-26	migration_unclassified	PROVEN
2bdff33	2026-08-26	declaration_retired_key	PROVEN
2bdff33	2026-08-26	leak_scan_undeclared_reason	PROVEN
2bdff33	2026-08-26	reference_untyped	PROVEN
2bdff33	2026-08-26	schema_mismatch	PROVEN
2bdff33	2026-08-26	done_slot_on_live_item	PROVEN
2bdff33	2026-08-26	unknown_slot_misplaced	PROVEN
2bdff33	2026-08-26	ready_with_unknown_slot	PROVEN
2bdff33	2026-08-26	open_grade_in_done_home	PROVEN
2bdff33	2026-08-26	blocked_in_done_home	PROVEN
2bdff33	2026-08-26	laws_scope_audit	PROVEN
2bdff33	2026-08-26	capture_dominated	PROVEN
2bdff33	2026-08-26	kind_grew_without_exit	PROVEN
2bdff33	2026-08-26	unregistered_persisted_thing	PROVEN
2bdff33	2026-08-26	route_set_unwatched	PROVEN
2bdff33	2026-08-26	migration_ledger_nonzero	PROVEN
2bdff33	2026-08-26	binding_slot_unbound	NO_MUTATION_RECORDED
2bdff33	2026-08-26	binding_template_missing	NO_MUTATION_RECORDED
2bdff33	2026-08-26	desk_state_shape	NO_MUTATION_RECORDED
2bdff33	2026-08-26	desk_state_unknown_value	NO_MUTATION_RECORDED
2bdff33	2026-08-26	lane_new_exists	NO_MUTATION_RECORDED
2bdff33	2026-08-26	workflow_binding_exists	NO_MUTATION_RECORDED
be06aca	2026-08-27	declaration_ignored_tracked	PROVEN
be06aca	2026-08-27	unknown_grade_write	PROVEN
be06aca	2026-08-27	foreign_origin_item	PROVEN
be06aca	2026-08-27	join_undisposed	PROVEN
be06aca	2026-08-27	new_without_absence	PROVEN
be06aca	2026-08-27	cost_test_veto	PROVEN
be06aca	2026-08-27	cost_test_unverified	PROVEN
be06aca	2026-08-27	blocker_untyped	PROVEN
be06aca	2026-08-27	dangling_reference_item	PROVEN
be06aca	2026-08-27	parked_without_typed_blocker	PROVEN
be06aca	2026-08-27	promote_without_judgment	PROVEN
be06aca	2026-08-27	promote_while_blocked	PROVEN
be06aca	2026-08-27	ready_with_unknown_slot_promote	PROVEN
be06aca	2026-08-27	amend_without_reason	PROVEN
be06aca	2026-08-27	amend_nothing_to_amend	PROVEN
be06aca	2026-08-27	duplicate_id_cross_home	PROVEN
be06aca	2026-08-27	conservation_short	PROVEN
be06aca	2026-08-27	conservation_surplus	PROVEN
be06aca	2026-08-27	conservation_unverified	PROVEN
be06aca	2026-08-27	ledger_body	PROVEN
be06aca	2026-08-27	closure_home_split	PROVEN
be06aca	2026-08-27	declaration_absent	PROVEN
be06aca	2026-08-27	declaration_malformed	PROVEN
be06aca	2026-08-27	declaration_malformed_missing_key	PROVEN
be06aca	2026-08-27	declaration_ignored	PROVEN
be06aca	2026-08-27	kind_stage_undeclared	PROVEN
be06aca	2026-08-27	dangling_reference	PROVEN
be06aca	2026-08-27	laws_absent_could_not_verify	PROVEN
be06aca	2026-08-27	schema_above_floor	PROVEN
be06aca	2026-08-27	item_shape	PROVEN
be06aca	2026-08-27	duplicate_id	PROVEN
be06aca	2026-08-27	unknown_grade_read	PROVEN
be06aca	2026-08-27	roster_absent	PROVEN
be06aca	2026-08-27	repo_unresolved	PROVEN
be06aca	2026-08-27	trigger_broken	PROVEN
be06aca	2026-08-27	unknown_item	PROVEN
be06aca	2026-08-27	unknown_source	PROVEN
be06aca	2026-08-27	new_without_typed_blocker	PROVEN
be06aca	2026-08-27	move_uncommitted	PROVEN
be06aca	2026-08-27	ledger_shape	PROVEN
be06aca	2026-08-27	unregistered_kind	PROVEN
be06aca	2026-08-27	emit_site_unregistered	PROVEN
be06aca	2026-08-27	migrate_would_overwrite	PROVEN
be06aca	2026-08-27	migration_ambiguous_closure	PROVEN
be06aca	2026-08-27	migration_unclassified	PROVEN
be06aca	2026-08-27	declaration_retired_key	PROVEN
be06aca	2026-08-27	leak_scan_undeclared_reason	PROVEN
be06aca	2026-08-27	reference_untyped	PROVEN
be06aca	2026-08-27	schema_mismatch	PROVEN
be06aca	2026-08-27	done_slot_on_live_item	PROVEN
be06aca	2026-08-27	unknown_slot_misplaced	PROVEN
be06aca	2026-08-27	ready_with_unknown_slot	PROVEN
be06aca	2026-08-27	open_grade_in_done_home	PROVEN
be06aca	2026-08-27	blocked_in_done_home	PROVEN
be06aca	2026-08-27	laws_scope_audit	PROVEN
be06aca	2026-08-27	capture_dominated	PROVEN
be06aca	2026-08-27	kind_grew_without_exit	PROVEN
be06aca	2026-08-27	unregistered_persisted_thing	PROVEN
be06aca	2026-08-27	route_set_unwatched	PROVEN
be06aca	2026-08-27	merge_duplicate_body	PROVEN
be06aca	2026-08-27	migration_ledger_nonzero	PROVEN
be06aca	2026-08-27	dangling_reference_carrier	PROVEN
be06aca	2026-08-27	lane_undeclared	PROVEN
be06aca	2026-08-27	binding_slot_unbound	NO_MUTATION_RECORDED
be06aca	2026-08-27	binding_slot_unbound_absent_key	NO_MUTATION_RECORDED
be06aca	2026-08-27	binding_template_missing	NO_MUTATION_RECORDED
be06aca	2026-08-27	binding_template_unparsable	NO_MUTATION_RECORDED
be06aca	2026-08-27	desk_state_shape	NO_MUTATION_RECORDED
be06aca	2026-08-27	desk_state_unknown_value	NO_MUTATION_RECORDED
be06aca	2026-08-27	lane_new_exists	NO_MUTATION_RECORDED
be06aca	2026-08-27	workflow_binding_exists	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	declaration_ignored_tracked	PROVEN
6f05fa2	2026-09-13	unknown_grade_write	PROVEN
6f05fa2	2026-09-13	foreign_origin_item	PROVEN
6f05fa2	2026-09-13	join_undisposed	PROVEN
6f05fa2	2026-09-13	new_without_absence	PROVEN
6f05fa2	2026-09-13	cost_test_veto	PROVEN
6f05fa2	2026-09-13	cost_test_unverified	PROVEN
6f05fa2	2026-09-13	blocker_untyped	PROVEN
6f05fa2	2026-09-13	dangling_reference_item	PROVEN
6f05fa2	2026-09-13	parked_without_typed_blocker	PROVEN
6f05fa2	2026-09-13	promote_without_judgment	PROVEN
6f05fa2	2026-09-13	promote_while_blocked	PROVEN
6f05fa2	2026-09-13	ready_with_unknown_slot_promote	PROVEN
6f05fa2	2026-09-13	amend_without_reason	PROVEN
6f05fa2	2026-09-13	amend_nothing_to_amend	PROVEN
6f05fa2	2026-09-13	duplicate_id_cross_home	PROVEN
6f05fa2	2026-09-13	conservation_short	PROVEN
6f05fa2	2026-09-13	conservation_surplus	PROVEN
6f05fa2	2026-09-13	conservation_unverified	PROVEN
6f05fa2	2026-09-13	ledger_body	COULD_NOT_VERIFY
6f05fa2	2026-09-13	closure_home_split	PROVEN
6f05fa2	2026-09-13	declaration_absent	PROVEN
6f05fa2	2026-09-13	declaration_malformed	PROVEN
6f05fa2	2026-09-13	declaration_malformed_missing_key	PROVEN
6f05fa2	2026-09-13	declaration_ignored	PROVEN
6f05fa2	2026-09-13	kind_stage_undeclared	PROVEN
6f05fa2	2026-09-13	dangling_reference	PROVEN
6f05fa2	2026-09-13	laws_absent_could_not_verify	PROVEN
6f05fa2	2026-09-13	schema_above_floor	PROVEN
6f05fa2	2026-09-13	item_shape	PROVEN
6f05fa2	2026-09-13	duplicate_id	PROVEN
6f05fa2	2026-09-13	unknown_grade_read	PROVEN
6f05fa2	2026-09-13	roster_absent	PROVEN
6f05fa2	2026-09-13	repo_unresolved	PROVEN
6f05fa2	2026-09-13	trigger_broken	PROVEN
6f05fa2	2026-09-13	unknown_item	PROVEN
6f05fa2	2026-09-13	unknown_source	PROVEN
6f05fa2	2026-09-13	new_without_typed_blocker	PROVEN
6f05fa2	2026-09-13	move_uncommitted	PROVEN
6f05fa2	2026-09-13	ledger_shape	PROVEN
6f05fa2	2026-09-13	unregistered_kind	PROVEN
6f05fa2	2026-09-13	emit_site_unregistered	PROVEN
6f05fa2	2026-09-13	migrate_would_overwrite	PROVEN
6f05fa2	2026-09-13	migration_ambiguous_closure	PROVEN
6f05fa2	2026-09-13	migration_unclassified	PROVEN
6f05fa2	2026-09-13	declaration_retired_key	PROVEN
6f05fa2	2026-09-13	leak_scan_undeclared_reason	PROVEN
6f05fa2	2026-09-13	reference_untyped	PROVEN
6f05fa2	2026-09-13	schema_mismatch	PROVEN
6f05fa2	2026-09-13	done_slot_on_live_item	PROVEN
6f05fa2	2026-09-13	unknown_slot_misplaced	PROVEN
6f05fa2	2026-09-13	ready_with_unknown_slot	PROVEN
6f05fa2	2026-09-13	open_grade_in_done_home	PROVEN
6f05fa2	2026-09-13	blocked_in_done_home	PROVEN
6f05fa2	2026-09-13	laws_scope_audit	PROVEN
6f05fa2	2026-09-13	capture_dominated	PROVEN
6f05fa2	2026-09-13	kind_grew_without_exit	PROVEN
6f05fa2	2026-09-13	unregistered_persisted_thing	PROVEN
6f05fa2	2026-09-13	route_set_unwatched	PROVEN
6f05fa2	2026-09-13	merge_duplicate_body	PROVEN
6f05fa2	2026-09-13	migration_ledger_nonzero	PROVEN
6f05fa2	2026-09-13	dangling_reference_carrier	PROVEN
6f05fa2	2026-09-13	lane_undeclared	PROVEN
6f05fa2	2026-09-13	binding_slot_unbound	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	binding_slot_unbound_absent_key	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	binding_template_missing	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	binding_template_unparsable	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	blocker_unstorable	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	close_over_live_blocker	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	closed_ref_unresolvable	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	desk_state_shape	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	desk_state_unknown_value	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	lane_new_exists	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	retire_source_laws_absent	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	retire_source_not_writing	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	retire_source_uncommitted	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	retire_source_unpinned_anchor	NO_MUTATION_RECORDED
6f05fa2	2026-09-13	workflow_binding_exists	NO_MUTATION_RECORDED
b2626a5	2026-09-15	declaration_ignored_tracked	PROVEN
b2626a5	2026-09-15	unknown_grade_write	PROVEN
b2626a5	2026-09-15	foreign_origin_item	PROVEN
b2626a5	2026-09-15	join_undisposed	PROVEN
b2626a5	2026-09-15	new_without_absence	PROVEN
b2626a5	2026-09-15	cost_test_veto	PROVEN
b2626a5	2026-09-15	cost_test_unverified	PROVEN
b2626a5	2026-09-15	blocker_untyped	PROVEN
b2626a5	2026-09-15	dangling_reference_item	PROVEN
b2626a5	2026-09-15	parked_without_typed_blocker	PROVEN
b2626a5	2026-09-15	promote_without_judgment	PROVEN
b2626a5	2026-09-15	promote_while_blocked	PROVEN
b2626a5	2026-09-15	ready_with_unknown_slot_promote	PROVEN
b2626a5	2026-09-15	amend_without_reason	PROVEN
b2626a5	2026-09-15	amend_nothing_to_amend	PROVEN
b2626a5	2026-09-15	duplicate_id_cross_home	PROVEN
b2626a5	2026-09-15	conservation_short	PROVEN
b2626a5	2026-09-15	conservation_surplus	PROVEN
b2626a5	2026-09-15	conservation_unverified	PROVEN
b2626a5	2026-09-15	ledger_body	PROVEN
b2626a5	2026-09-15	closure_home_split	PROVEN
b2626a5	2026-09-15	close_carries_pointer	PROVEN
b2626a5	2026-09-15	declaration_absent	PROVEN
b2626a5	2026-09-15	declaration_malformed	PROVEN
b2626a5	2026-09-15	declaration_malformed_missing_key	PROVEN
b2626a5	2026-09-15	declaration_ignored	PROVEN
b2626a5	2026-09-15	kind_stage_undeclared	PROVEN
b2626a5	2026-09-15	dangling_reference	PROVEN
b2626a5	2026-09-15	laws_absent_could_not_verify	PROVEN
b2626a5	2026-09-15	schema_above_floor	PROVEN
b2626a5	2026-09-15	item_shape	PROVEN
b2626a5	2026-09-15	duplicate_id	PROVEN
b2626a5	2026-09-15	unknown_grade_read	PROVEN
b2626a5	2026-09-15	roster_absent	PROVEN
b2626a5	2026-09-15	repo_unresolved	PROVEN
b2626a5	2026-09-15	trigger_broken	PROVEN
b2626a5	2026-09-15	lane_table_absent	PROVEN
b2626a5	2026-09-15	park_over_superseding_amendment	PROVEN
b2626a5	2026-09-15	unknown_item	PROVEN
b2626a5	2026-09-15	unknown_source	PROVEN
b2626a5	2026-09-15	new_without_typed_blocker	PROVEN
b2626a5	2026-09-15	move_uncommitted	PROVEN
b2626a5	2026-09-15	ledger_shape	PROVEN
b2626a5	2026-09-15	unregistered_kind	PROVEN
b2626a5	2026-09-15	emit_site_unregistered	PROVEN
b2626a5	2026-09-15	migrate_would_overwrite	PROVEN
b2626a5	2026-09-15	migration_ambiguous_closure	PROVEN
b2626a5	2026-09-15	migration_unclassified	PROVEN
b2626a5	2026-09-15	hook_not_executable	PROVEN
b2626a5	2026-09-15	declaration_retired_key	PROVEN
b2626a5	2026-09-15	leak_scan_undeclared_reason	PROVEN
b2626a5	2026-09-15	reference_untyped	PROVEN
b2626a5	2026-09-15	schema_mismatch	PROVEN
b2626a5	2026-09-15	done_slot_on_live_item	PROVEN
b2626a5	2026-09-15	unknown_slot_misplaced	PROVEN
b2626a5	2026-09-15	ready_with_unknown_slot	PROVEN
b2626a5	2026-09-15	open_grade_in_done_home	PROVEN
b2626a5	2026-09-15	blocked_in_done_home	PROVEN
b2626a5	2026-09-15	close_over_live_blocker	PROVEN
b2626a5	2026-09-15	laws_scope_audit	PROVEN
b2626a5	2026-09-15	capture_dominated	PROVEN
b2626a5	2026-09-15	kind_grew_without_exit	PROVEN
b2626a5	2026-09-15	unregistered_persisted_thing	PROVEN
b2626a5	2026-09-15	route_set_unwatched	PROVEN
b2626a5	2026-09-15	merge_duplicate_body	PROVEN
b2626a5	2026-09-15	merge_source_self_duplicate	PROVEN
b2626a5	2026-09-15	migration_ledger_nonzero	PROVEN
b2626a5	2026-09-15	dangling_reference_carrier	PROVEN
b2626a5	2026-09-15	lane_undeclared	PROVEN
b2626a5	2026-09-15	binding_slot_unbound	NO_MUTATION_RECORDED
b2626a5	2026-09-15	binding_slot_unbound_absent_key	NO_MUTATION_RECORDED
b2626a5	2026-09-15	binding_template_missing	NO_MUTATION_RECORDED
b2626a5	2026-09-15	binding_template_unparsable	NO_MUTATION_RECORDED
b2626a5	2026-09-15	blocker_unstorable	NO_MUTATION_RECORDED
b2626a5	2026-09-15	closed_ref_unresolvable	NO_MUTATION_RECORDED
b2626a5	2026-09-15	desk_state_shape	NO_MUTATION_RECORDED
b2626a5	2026-09-15	desk_state_unknown_value	NO_MUTATION_RECORDED
b2626a5	2026-09-15	hook_not_executable_declared	NO_MUTATION_RECORDED
b2626a5	2026-09-15	lane_new_exists	NO_MUTATION_RECORDED
b2626a5	2026-09-15	retire_source_laws_absent	NO_MUTATION_RECORDED
b2626a5	2026-09-15	retire_source_not_writing	NO_MUTATION_RECORDED
b2626a5	2026-09-15	retire_source_uncommitted	NO_MUTATION_RECORDED
b2626a5	2026-09-15	retire_source_unpinned_anchor	NO_MUTATION_RECORDED
b2626a5	2026-09-15	workflow_binding_exists	NO_MUTATION_RECORDED
51a4390	2026-09-15	declaration_ignored_tracked	PROVEN
51a4390	2026-09-15	unknown_grade_write	PROVEN
51a4390	2026-09-15	foreign_origin_item	PROVEN
51a4390	2026-09-15	join_undisposed	PROVEN
51a4390	2026-09-15	new_without_absence	PROVEN
51a4390	2026-09-15	cost_test_veto	PROVEN
51a4390	2026-09-15	cost_test_unverified	PROVEN
51a4390	2026-09-15	blocker_untyped	PROVEN
51a4390	2026-09-15	blocker_predicate_broken	PROVEN
51a4390	2026-09-15	dangling_reference_item	PROVEN
51a4390	2026-09-15	parked_without_typed_blocker	PROVEN
51a4390	2026-09-15	promote_without_judgment	PROVEN
51a4390	2026-09-15	promote_while_blocked	PROVEN
51a4390	2026-09-15	ready_with_unknown_slot_promote	PROVEN
51a4390	2026-09-15	amend_without_reason	PROVEN
51a4390	2026-09-15	amend_nothing_to_amend	PROVEN
51a4390	2026-09-15	duplicate_id_cross_home	PROVEN
51a4390	2026-09-15	conservation_short	PROVEN
51a4390	2026-09-15	conservation_surplus	PROVEN
51a4390	2026-09-15	conservation_unverified	PROVEN
51a4390	2026-09-15	ledger_body	PROVEN
51a4390	2026-09-15	closure_home_split	PROVEN
51a4390	2026-09-15	close_carries_pointer	PROVEN
51a4390	2026-09-15	declaration_absent	PROVEN
51a4390	2026-09-15	declaration_malformed	PROVEN
51a4390	2026-09-15	declaration_malformed_missing_key	PROVEN
51a4390	2026-09-15	declaration_ignored	PROVEN
51a4390	2026-09-15	kind_stage_undeclared	PROVEN
51a4390	2026-09-15	dangling_reference	PROVEN
51a4390	2026-09-15	laws_absent_could_not_verify	PROVEN
51a4390	2026-09-15	schema_above_floor	PROVEN
51a4390	2026-09-15	item_shape	PROVEN
51a4390	2026-09-15	duplicate_id	PROVEN
51a4390	2026-09-15	unknown_grade_read	PROVEN
51a4390	2026-09-15	roster_absent	PROVEN
51a4390	2026-09-15	repo_unresolved	PROVEN
51a4390	2026-09-15	trigger_broken	PROVEN
51a4390	2026-09-15	lane_table_absent	PROVEN
51a4390	2026-09-15	park_over_superseding_amendment	PROVEN
51a4390	2026-09-15	unknown_item	PROVEN
51a4390	2026-09-15	unknown_source	PROVEN
51a4390	2026-09-15	new_without_typed_blocker	PROVEN
51a4390	2026-09-15	move_uncommitted	PROVEN
51a4390	2026-09-15	ledger_shape	PROVEN
51a4390	2026-09-15	unregistered_kind	PROVEN
51a4390	2026-09-15	emit_site_unregistered	PROVEN
51a4390	2026-09-15	migrate_would_overwrite	PROVEN
51a4390	2026-09-15	migration_ambiguous_closure	PROVEN
51a4390	2026-09-15	migration_unclassified	PROVEN
51a4390	2026-09-15	hook_not_executable	PROVEN
51a4390	2026-09-15	declaration_retired_key	PROVEN
51a4390	2026-09-15	leak_scan_undeclared_reason	PROVEN
51a4390	2026-09-15	reference_untyped	PROVEN
51a4390	2026-09-15	schema_mismatch	PROVEN
51a4390	2026-09-15	done_slot_on_live_item	PROVEN
51a4390	2026-09-15	unknown_slot_misplaced	PROVEN
51a4390	2026-09-15	ready_with_unknown_slot	PROVEN
51a4390	2026-09-15	open_grade_in_done_home	PROVEN
51a4390	2026-09-15	blocked_in_done_home	PROVEN
51a4390	2026-09-15	close_over_live_blocker	PROVEN
51a4390	2026-09-15	laws_scope_audit	PROVEN
51a4390	2026-09-15	capture_dominated	PROVEN
51a4390	2026-09-15	kind_grew_without_exit	PROVEN
51a4390	2026-09-15	unregistered_persisted_thing	PROVEN
51a4390	2026-09-15	route_set_unwatched	PROVEN
51a4390	2026-09-15	route_set_unnamed	PROVEN
51a4390	2026-09-15	merge_duplicate_body	PROVEN
51a4390	2026-09-15	merge_source_self_duplicate	PROVEN
51a4390	2026-09-15	migration_ledger_nonzero	PROVEN
51a4390	2026-09-15	dangling_reference_carrier	PROVEN
51a4390	2026-09-15	blocker_unstorable	PROVEN
51a4390	2026-09-15	closed_ref_unresolvable	PROVEN
51a4390	2026-09-15	lane_undeclared	PROVEN
51a4390	2026-09-15	migrate_repeated_from	PROVEN
51a4390	2026-09-15	binding_slot_unbound	NO_MUTATION_RECORDED
51a4390	2026-09-15	binding_slot_unbound_absent_key	NO_MUTATION_RECORDED
51a4390	2026-09-15	binding_template_missing	NO_MUTATION_RECORDED
51a4390	2026-09-15	binding_template_unparsable	NO_MUTATION_RECORDED
51a4390	2026-09-15	compaction_would_strip	NO_MUTATION_RECORDED
51a4390	2026-09-15	desk_state_shape	NO_MUTATION_RECORDED
51a4390	2026-09-15	desk_state_unknown_value	NO_MUTATION_RECORDED
51a4390	2026-09-15	hook_not_executable_declared	NO_MUTATION_RECORDED
51a4390	2026-09-15	lane_new_exists	NO_MUTATION_RECORDED
51a4390	2026-09-15	retire_source_laws_absent	NO_MUTATION_RECORDED
51a4390	2026-09-15	retire_source_not_writing	NO_MUTATION_RECORDED
51a4390	2026-09-15	retire_source_uncommitted	NO_MUTATION_RECORDED
51a4390	2026-09-15	retire_source_unpinned_anchor	NO_MUTATION_RECORDED
51a4390	2026-09-15	workflow_binding_exists	NO_MUTATION_RECORDED
5a18fc9	2026-09-18	declaration_ignored_tracked	PROVEN
5a18fc9	2026-09-18	unknown_grade_write	PROVEN
5a18fc9	2026-09-18	foreign_origin_item	PROVEN
5a18fc9	2026-09-18	join_undisposed	PROVEN
5a18fc9	2026-09-18	new_without_absence	PROVEN
5a18fc9	2026-09-18	cost_test_veto	PROVEN
5a18fc9	2026-09-18	cost_test_unverified	PROVEN
5a18fc9	2026-09-18	blocker_untyped	PROVEN
5a18fc9	2026-09-18	blocker_predicate_broken	PROVEN
5a18fc9	2026-09-18	dangling_reference_item	PROVEN
5a18fc9	2026-09-18	parked_without_typed_blocker	PROVEN
5a18fc9	2026-09-18	promote_without_judgment	PROVEN
5a18fc9	2026-09-18	promote_while_blocked	PROVEN
5a18fc9	2026-09-18	ready_with_unknown_slot_promote	PROVEN
5a18fc9	2026-09-18	amend_without_reason	PROVEN
5a18fc9	2026-09-18	amend_nothing_to_amend	PROVEN
5a18fc9	2026-09-18	duplicate_id_cross_home	PROVEN
5a18fc9	2026-09-18	conservation_short	PROVEN
5a18fc9	2026-09-18	conservation_surplus	PROVEN
5a18fc9	2026-09-18	conservation_unverified	PROVEN
5a18fc9	2026-09-18	ledger_body	PROVEN
5a18fc9	2026-09-18	closure_home_split	PROVEN
5a18fc9	2026-09-18	close_carries_pointer	PROVEN
5a18fc9	2026-09-18	declaration_absent	PROVEN
5a18fc9	2026-09-18	declaration_malformed	PROVEN
5a18fc9	2026-09-18	declaration_malformed_missing_key	PROVEN
5a18fc9	2026-09-18	declaration_ignored	PROVEN
5a18fc9	2026-09-18	kind_stage_undeclared	PROVEN
5a18fc9	2026-09-18	dangling_reference	PROVEN
5a18fc9	2026-09-18	laws_absent_could_not_verify	PROVEN
5a18fc9	2026-09-18	schema_above_floor	PROVEN
5a18fc9	2026-09-18	item_shape	PROVEN
5a18fc9	2026-09-18	duplicate_id	PROVEN
5a18fc9	2026-09-18	unknown_grade_read	PROVEN
5a18fc9	2026-09-18	roster_absent	PROVEN
5a18fc9	2026-09-18	repo_unresolved	PROVEN
5a18fc9	2026-09-18	trigger_broken	PROVEN
5a18fc9	2026-09-18	lane_table_absent	PROVEN
5a18fc9	2026-09-18	park_over_superseding_amendment	PROVEN
5a18fc9	2026-09-18	unknown_item	PROVEN
5a18fc9	2026-09-18	unknown_source	PROVEN
5a18fc9	2026-09-18	new_without_typed_blocker	PROVEN
5a18fc9	2026-09-18	move_uncommitted	PROVEN
5a18fc9	2026-09-18	ledger_shape	PROVEN
5a18fc9	2026-09-18	unregistered_kind	PROVEN
5a18fc9	2026-09-18	emit_site_unregistered	PROVEN
5a18fc9	2026-09-18	migrate_would_overwrite	PROVEN
